id,label,description,x,y,weight,cluster
3277,eng app art,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE</TD></TR><TR><TD>Subject category:</TD><TD>AUTOMATION & CONTROL SYSTEMS<BR>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE<BR>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>ENGINEERING, MULTIDISCIPLINARY</TD></TR></TABLE>",34.433932,-4.125684,51.324000,9
3278,euro j surg,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EUROPEAN JOURNAL OF SURGERY</TD></TR><TR><TD>Subject category:</TD><TD>SURGERY</TD></TR></TABLE>",-21.841391,34.752839,87.886000,12
3279,fetal diagn,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>FETAL DIAGNOSIS AND THERAPY</TD></TR><TR><TD>Subject category:</TD><TD>OBSTETRICS & GYNECOLOGY</TD></TR></TABLE>",-12.784786,32.603049,54.942000,12
3280,interact co,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERACTING WITH COMPUTERS</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, CYBERNETICS<BR>ERGONOMICS</TD></TR></TABLE>",28.597339,6.746424,36.477000,3
3281,int a al im,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL ARCHIVES OF ALLERGY AND IMMUNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ALLERGY<BR>IMMUNOLOGY</TD></TR></TABLE>",-22.834769,16.979940,125.480000,15
3282,int bio bio,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL BIODETERIORATION & BIODEGRADATION</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>ENVIRONMENTAL SCIENCES</TD></TR></TABLE>",-16.206309,-23.380830,71.690000,2
3283,int j dev b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL JOURNAL OF DEVELOPMENTAL BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>DEVELOPMENTAL BIOLOGY</TD></TR></TABLE>",-25.122792,4.104374,78.976000,15
3284,int j pl sc,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL JOURNAL OF PLANT SCIENCES</TD></TR><TR><TD>Subject category:</TD><TD>PLANT SCIENCES</TD></TR></TABLE>",-31.631113,-19.124070,113.110000,14
3285,j endourol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF ENDOUROLOGY</TD></TR><TR><TD>Subject category:</TD><TD>UROLOGY & NEPHROLOGY</TD></TR></TABLE>",-17.967243,32.265780,168.050000,12
3286,j food eng,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF FOOD ENGINEERING</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, CHEMICAL<BR>FOOD SCIENCE & TECHNOLOGY</TD></TR></TABLE>",-17.362515,-15.893804,507.680000,2
3287,j mar syst,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF MARINE SYSTEMS</TD></TR><TR><TD>Subject category:</TD><TD>GEOSCIENCES, MULTIDISCIPLINARY<BR>MARINE & FRESHWATER BIOLOGY<BR>OCEANOGRAPHY</TD></TR></TABLE>",-31.409669,-37.003937,123.020000,9
3288,j neurotrau,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF NEUROTRAUMA</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>CRITICAL CARE MEDICINE<BR>NEUROSCIENCES</TD></TR></TABLE>",3.511099,14.932538,129.620000,4
3289,j ped ort b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B</TD></TR><TR><TD>Subject category:</TD><TD>ORTHOPEDICS<BR>PEDIATRICS</TD></TR></TABLE>",-5.723432,48.368146,58.587000,7
3290,j rapt res,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF RAPTOR RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>ORNITHOLOGY</TD></TR></TABLE>",-39.482861,-25.683237,46.428000,14
3291,j vasc res,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF VASCULAR RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>PERIPHERAL VASCULAR DISEASE<BR>PHYSIOLOGY</TD></TR></TABLE>",-12.701986,13.925687,44.068000,10
3292,j pl chrom,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, ANALYTICAL</TD></TR></TABLE>",-11.372340,-13.118018,41.523000,2
3293,mechatronic,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MECHATRONICS</TD></TR><TR><TD>Subject category:</TD><TD>AUTOMATION & CONTROL SYSTEMS<BR>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE<BR>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>ENGINEERING, MECHANICAL</TD></TR></TABLE>",27.399440,-19.674872,65.294000,9
3294,melanoma re,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MELANOMA RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>DERMATOLOGY<BR>MEDICINE, RESEARCH & EXPERIMENTAL<BR>ONCOLOGY</TD></TR></TABLE>",-33.233384,27.350827,52.817000,15
3295,mendeleev c,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MENDELEEV COMMUNICATIONS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, MULTIDISCIPLINARY</TD></TR></TABLE>",2.941531,-19.397193,89.709000,6
3296,mol cell ne,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MOLECULAR AND CELLULAR NEUROSCIENCE</TD></TR><TR><TD>Subject category:</TD><TD>NEUROSCIENCES</TD></TR></TABLE>",3.603516,12.716679,137.230000,4
3297,mol simulat,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MOLECULAR SIMULATION</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, PHYSICAL<BR>PHYSICS, ATOMIC, MOLECULAR & CHEMICAL</TD></TR></TABLE>",0.608052,-25.961273,39.037000,13
3298,nat genet,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE GENETICS</TD></TR><TR><TD>Subject category:</TD><TD>GENETICS & HEREDITY</TD></TR></TABLE>",-24.123784,6.830739,1326.000000,15
3299,neural comp,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NEURAL COMPUTATION</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE</TD></TR></TABLE>",25.853008,-2.150960,250.430000,9
3300,neurocomput,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NEUROCOMPUTING</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE</TD></TR></TABLE>",25.054024,-2.133613,122.590000,9
3301,occup med-o,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>OCCUPATIONAL MEDICINE-OXFORD</TD></TR><TR><TD>Subject category:</TD><TD>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH</TD></TR></TABLE>",-0.220402,4.980943,66.975000,1
3302,ocean coast,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>OCEAN & COASTAL MANAGEMENT</TD></TR><TR><TD>Subject category:</TD><TD>OCEANOGRAPHY<BR>WATER RESOURCES</TD></TR></TABLE>",-35.660506,-33.631170,58.860000,14
3303,ore geol r,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ORE GEOLOGY REVIEWS</TD></TR><TR><TD>Subject category:</TD><TD>GEOLOGY<BR>MINING & MINERAL PROCESSING</TD></TR></TABLE>",-20.169665,-47.591886,39.793000,9
3304,osteopor in,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>OSTEOPOROSIS INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>ENDOCRINOLOGY & METABOLISM</TD></TR></TABLE>",-13.732825,21.640567,266.700000,10
3305,protein sci,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>PROTEIN SCIENCE</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMISTRY & MOLECULAR BIOLOGY</TD></TR></TABLE>",-17.164633,-2.161957,352.140000,11
3306,thyroid,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>THYROID</TD></TR><TR><TD>Subject category:</TD><TD>ENDOCRINOLOGY & METABOLISM</TD></TR></TABLE>",-12.514879,19.742789,177.930000,12
3307,transfus m,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>TRANSFUSION MEDICINE</TD></TR><TR><TD>Subject category:</TD><TD>HEMATOLOGY</TD></TR></TABLE>",-24.037730,18.998248,44.226000,12
3308,viral immun,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>VIRAL IMMUNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>IMMUNOLOGY<BR>VIROLOGY</TD></TR></TABLE>",-34.064865,9.125444,30.311000,12
3309,adv en soft,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ADVANCES IN ENGINEERING SOFTWARE</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS<BR>COMPUTER SCIENCE, SOFTWARE ENGINEERING</TD></TR></TABLE>",31.384139,-29.249395,48.200000,8
3310,arthroscopy,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ARTHROSCOPY</TD></TR><TR><TD>Subject category:</TD><TD>ORTHOPEDICS<BR>SURGERY</TD></TR></TABLE>",-3.850652,50.726203,145.770000,7
3311,lect n a i,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ARTIFICIAL INTELLIGENCE IN MEDICINE</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE<BR>ENGINEERING, BIOMEDICAL<BR>MEDICAL INFORMATICS</TD></TR></TABLE>",21.277824,2.004119,56.224000,9
3312,biodivers c,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIODIVERSITY AND CONSERVATION</TD></TR><TR><TD>Subject category:</TD><TD>BIODIVERSITY CONSERVATION<BR>ECOLOGY<BR>ENVIRONMENTAL SCIENCES</TD></TR></TABLE>",-36.170090,-26.136545,192.470000,14
3313,bt technol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BT TECHNOLOGY JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>TELECOMMUNICATIONS</TD></TR></TABLE>",27.948029,-5.797211,36.678000,9
3314,cereb cort,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CEREBRAL CORTEX</TD></TR><TR><TD>Subject category:</TD><TD>NEUROSCIENCES</TD></TR></TABLE>",13.728682,18.096717,267.320000,4
3315,conscious c,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CONSCIOUSNESS AND COGNITION</TD></TR><TR><TD>Subject category:</TD><TD>PSYCHOLOGY, EXPERIMENTAL</TD></TR></TABLE>",16.733700,19.741752,45.760000,3
3316,dokl akad n,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>DOKLADY AKADEMII NAUK</TD></TR><TR><TD>Subject category:</TD><TD>MULTIDISCIPLINARY SCIENCES</TD></TR></TABLE>",-16.368681,-48.448048,103.630000,9
3317,educ eval p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EDUCATIONAL EVALUATION AND POLICY ANALYSIS</TD></TR><TR><TD>Subject category:</TD><TD>EDUCATION & EDUCATIONAL RESEARCH</TD></TR></TABLE>",33.324148,31.683837,56.578000,3
3318,euras soil,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EURASIAN SOIL SCIENCE</TD></TR><TR><TD>Subject category:</TD><TD>SOIL SCIENCE</TD></TR></TABLE>",-22.857390,-25.298002,64.436000,14
3319,food res in,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>FOOD RESEARCH INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>FOOD SCIENCE & TECHNOLOGY</TD></TR></TABLE>",-17.881856,-14.640091,203.420000,2
3320,inf dis cl,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INFECTIOUS DISEASE CLINICS OF NORTH AMERICA</TD></TR><TR><TD>Subject category:</TD><TD>IMMUNOLOGY<BR>INFECTIOUS DISEASES</TD></TR></TABLE>",-13.974348,26.699471,61.249000,12
3321,int ap mech,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL APPLIED MECHANICS</TD></TR><TR><TD>Subject category:</TD><TD>MECHANICS</TD></TR></TABLE>",32.423082,-26.757197,138.490000,8
3322,int j oncol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL JOURNAL OF ONCOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-23.454149,10.763534,219.760000,15
3323,j analyt ch,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF ANALYTICAL CHEMISTRY</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, ANALYTICAL</TD></TR></TABLE>",-8.576827,-18.961527,50.331000,2
3324,j clin anes,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF CLINICAL ANESTHESIA</TD></TR><TR><TD>Subject category:</TD><TD>ANESTHESIOLOGY</TD></TR></TABLE>",-7.194457,37.807321,60.550000,7
3325,j comp syst,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE<BR>COMPUTER SCIENCE, CYBERNETICS<BR>COMPUTER SCIENCE, THEORY & METHODS</TD></TR></TABLE>",31.894901,-23.960904,41.925000,8
3326,j ger psy n,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>GERIATRICS & GERONTOLOGY<BR>PSYCHIATRY</TD></TR></TABLE>",9.387815,32.699606,29.729000,1
3327,j mat eng p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, MULTIDISCIPLINARY</TD></TR></TABLE>",5.669086,-37.184934,52.761000,5
3328,j orthop sp,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY</TD></TR><TR><TD>Subject category:</TD><TD>ORTHOPEDICS<BR>REHABILITATION<BR>SPORT SCIENCES</TD></TR></TABLE>",-1.065397,49.283644,77.350000,7
3329,j supercr f,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF SUPERCRITICAL FLUIDS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, PHYSICAL<BR>ENGINEERING, CHEMICAL</TD></TR></TABLE>",-7.108846,-25.576587,146.260000,13
3330,lupus,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>LUPUS</TD></TR><TR><TD>Subject category:</TD><TD>RHEUMATOLOGY</TD></TR></TABLE>",-20.326257,19.925378,127.990000,7
3331,pci j,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>PCI JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>CONSTRUCTION & BUILDING TECHNOLOGY</TD></TR></TABLE>",32.179482,-37.139717,37.474000,8
3332,regul river,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>REGULATED RIVERS-RESEARCH & MANAGEMENT</TD></TR><TR><TD>Subject category:</TD><TD>ENVIRONMENTAL SCIENCES<BR>WATER RESOURCES</TD></TR></TABLE>",-36.291918,-30.747746,30.141000,14
3333,rev med vir,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>REVIEWS IN MEDICAL VIROLOGY</TD></TR><TR><TD>Subject category:</TD><TD>VIROLOGY</TD></TR></TABLE>",-34.211322,9.925858,42.219000,12
3334,russ j nond,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, CHARACTERIZATION & TESTING</TD></TR></TABLE>",14.464308,-37.628070,44.981000,5
3335,syst biol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>SYSTEMATIC BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>EVOLUTIONARY BIOLOGY</TD></TR></TABLE>",-40.532061,-19.477305,212.810000,14
3336,arch math l,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ARCHIVE FOR MATHEMATICAL LOGIC</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS</TD></TR></TABLE>",52.187920,-18.811565,47.641000,8
3337,bio sci tec,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIOCONTROL SCIENCE AND TECHNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>ENTOMOLOGY</TD></TR></TABLE>",-38.086987,-14.979929,64.782000,14
3338,clin neurps,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CLINICAL NEUROPSYCHOLOGIST</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>PSYCHOLOGY, CLINICAL<BR>PSYCHOLOGY, MULTIDISCIPLINARY</TD></TR></TABLE>",13.604257,28.402021,54.350000,1
3339,psychol hea,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>PSYCHOLOGY & HEALTH</TD></TR><TR><TD>Subject category:</TD><TD>PSYCHOLOGY, MULTIDISCIPLINARY<BR>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH</TD></TR></TABLE>",7.041807,27.494724,72.070000,1
3340,abdom imag,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ABDOMINAL IMAGING</TD></TR><TR><TD>Subject category:</TD><TD>GASTROENTEROLOGY & HEPATOLOGY<BR>RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING</TD></TR></TABLE>",-20.344136,36.489096,103.990000,12
3341,addiction,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ADDICTION</TD></TR><TR><TD>Subject category:</TD><TD>PSYCHIATRY<BR>SUBSTANCE ABUSE</TD></TR></TABLE>",10.006851,25.368727,359.210000,1
3342,adv space r,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ADVANCES IN SPACE RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>ASTRONOMY & ASTROPHYSICS<BR>ENGINEERING, AEROSPACE<BR>GEOSCIENCES, MULTIDISCIPLINARY<BR>METEOROLOGY & ATMOSPHERIC SCIENCES</TD></TR></TABLE>",-14.848984,-44.564348,278.150000,9
3343,biol phar b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIOLOGICAL & PHARMACEUTICAL BULLETIN</TD></TR><TR><TD>Subject category:</TD><TD>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-9.073273,-3.935703,289.580000,2
3344,can j ap ph,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CANADIAN JOURNAL OF APPLIED PHYSIOLOGY-REVUE CANADIENNE DE PHYSIOLOGIE APPLIQUEE</TD></TR><TR><TD>Subject category:</TD><TD>PHYSIOLOGY<BR>SPORT SCIENCES</TD></TR></TABLE>",1.244055,50.447401,39.610000,7
3345,cell bio in,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CELL BIOLOGY INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>CELL BIOLOGY</TD></TR></TABLE>",-23.743205,7.921785,64.030000,15
3346,cell transp,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CELL TRANSPLANTATION</TD></TR><TR><TD>Subject category:</TD><TD>CELL BIOLOGY<BR>TRANSPLANTATION</TD></TR></TABLE>",-19.539592,15.756964,54.595000,7
3347,cell phys b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CELLULAR PHYSIOLOGY AND BIOCHEMISTRY</TD></TR><TR><TD>Subject category:</TD><TD>CELL BIOLOGY<BR>PHYSIOLOGY</TD></TR></TABLE>",-12.073436,9.848981,38.369000,15
3348,clin auton,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CLINICAL AUTONOMIC RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>NEUROSCIENCES</TD></TR></TABLE>",-2.069707,37.379883,31.765000,10
3349,coll surf a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, PHYSICAL</TD></TR></TABLE>",-3.926508,-28.072801,606.350000,13
3350,commun num,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>COMMUNICATIONS IN NUMERICAL METHODS IN ENGINEERING</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, MULTIDISCIPLINARY<BR>MATHEMATICS, INTERDISCIPLINARY APPLICATIONS</TD></TR></TABLE>",31.812638,-28.051998,52.858000,8
3351,cur op neur,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CURRENT OPINION IN NEUROBIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>NEUROSCIENCES</TD></TR></TABLE>",12.311963,16.102707,240.420000,4
3352,deep-sea i,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS</TD></TR><TR><TD>Subject category:</TD><TD>OCEANOGRAPHY</TD></TR></TABLE>",-30.936449,-37.038686,149.470000,9
3353,deep-sea ii,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY</TD></TR><TR><TD>Subject category:</TD><TD>OCEANOGRAPHY</TD></TR></TABLE>",-30.938836,-36.935144,213.180000,9
3354,eur asia st,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EUROPE-ASIA STUDIES</TD></TR><TR><TD>Subject category:</TD><TD>AREA STUDIES<BR>ECONOMICS<BR>POLITICAL SCIENCE</TD></TR></TABLE>",45.100339,17.534464,63.697000,3
3355,eur neurops,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EUROPEAN NEUROPSYCHOPHARMACOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>NEUROSCIENCES<BR>PHARMACOLOGY & PHARMACY<BR>PSYCHIATRY</TD></TR></TABLE>",11.896823,33.383065,75.210000,4
3356,fems im med,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>FEMS IMMUNOLOGY AND MEDICAL MICROBIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>IMMUNOLOGY<BR>INFECTIOUS DISEASES<BR>MICROBIOLOGY</TD></TR></TABLE>",-31.468033,10.175007,100.340000,12
3357,global biog,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>GLOBAL BIOGEOCHEMICAL CYCLES</TD></TR><TR><TD>Subject category:</TD><TD>ENVIRONMENTAL SCIENCES<BR>GEOSCIENCES, MULTIDISCIPLINARY<BR>METEOROLOGY & ATMOSPHERIC SCIENCES</TD></TR></TABLE>",-29.030012,-36.292630,177.060000,9
3358,hum mol gen,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>HUMAN MOLECULAR GENETICS</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMISTRY & MOLECULAR BIOLOGY<BR>GENETICS & HEREDITY</TD></TR></TABLE>",-17.247525,16.382056,706.090000,15
3359,inhal toxic,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INHALATION TOXICOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>TOXICOLOGY</TD></TR></TABLE>",-3.479285,1.643013,64.898000,2
3360,int j ed d,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT</TD></TR><TR><TD>Subject category:</TD><TD>EDUCATION & EDUCATIONAL RESEARCH</TD></TR></TABLE>",34.732009,29.662403,45.801000,3
3361,j ap biomec,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF APPLIED BIOMECHANICS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, BIOMEDICAL<BR>SPORT SCIENCES</TD></TR></TABLE>",0.744994,49.136438,37.787000,7
3362,j behav dec,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF BEHAVIORAL DECISION MAKING</TD></TR><TR><TD>Subject category:</TD><TD>PSYCHOLOGY, APPLIED</TD></TR></TABLE>",29.255629,13.748738,39.448000,3
3363,j eukar mic,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF EUKARYOTIC MICROBIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>MICROBIOLOGY</TD></TR></TABLE>",-44.189401,-10.017391,80.756000,14
3364,j physl-par,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF PHYSIOLOGY-PARIS</TD></TR><TR><TD>Subject category:</TD><TD>NEUROSCIENCES<BR>PHYSIOLOGY</TD></TR></TABLE>",12.935243,14.266508,35.692000,4
3365,j psychoph,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF PSYCHOPHARMACOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>NEUROSCIENCES<BR>PHARMACOLOGY & PHARMACY<BR>PSYCHIATRY</TD></TR></TABLE>",11.365095,33.153178,68.672000,1
3366,j sleep res,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF SLEEP RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>NEUROSCIENCES</TD></TR></TABLE>",5.193924,35.682787,64.055000,1
3367,j kor phys,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF THE KOREAN PHYSICAL SOCIETY</TD></TR><TR><TD>Subject category:</TD><TD>PHYSICS, MULTIDISCIPLINARY</TD></TR></TABLE>",14.772824,-33.262716,353.380000,5
3368,land use p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>LAND USE POLICY</TD></TR><TR><TD>Subject category:</TD><TD>ENVIRONMENTAL STUDIES</TD></TR></TABLE>",39.418522,13.361434,41.608000,3
